"","V2","V258","V45","V46"
"12921",152,1,3,2
"12922",152,1,3,2
"12923",152,1,3,1
"12924",152,1,3,1
"12925",152,1,1,1
"12926",152,1,3,2
"12927",152,1,2,1
"12928",152,1,3,3
"12929",152,1,3,1
"12930",152,1,3,1
"12931",152,1,2,2
"12932",152,1,1,1
"12933",152,1,1,1
"12934",152,1,1,1
"12935",152,1,1,1
"12936",152,1,2,1
"12937",152,1,2,3
"12938",152,1,2,2
"12939",152,1,1,1
"12940",152,1,3,1
"12941",152,1,2,1
"12942",152,1,3,1
"12943",152,1,1,1
"12944",152,1,3,1
"12945",152,1,1,1
"12946",152,1,3,2
"12947",152,1,1,1
"12948",152,1,3,1
"12949",152,1,3,2
"12950",152,1,1,1
"12951",152,1,3,1
"12952",152,1,3,1
"12953",152,1,2,1
"12954",152,1,1,2
"12955",152,1,-1,1
"12956",152,1,2,2
"12957",152,1,3,3
"12958",152,1,3,3
"12959",152,1,3,1
"12960",152,1,3,2
"12961",152,1,3,2
"12962",152,1,3,3
"12963",152,1,3,1
"12964",152,1,1,2
"12965",152,1,3,1
"12966",152,1,3,3
"12967",152,1,3,3
"12968",152,1,3,1
"12969",152,1,3,2
"12970",152,1,1,1
"12971",152,1,1,1
"12972",152,1,-1,2
"12973",152,1,2,2
"12974",152,1,2,1
"12975",152,1,1,1
"12976",152,1,3,1
"12977",152,1,3,3
"12978",152,1,1,1
"12979",152,1,3,3
"12980",152,1,2,2
"12981",152,1,3,1
"12982",152,1,2,1
"12983",152,1,3,1
"12984",152,1,3,1
"12985",152,1,3,1
"12986",152,1,3,3
"12987",152,1,3,3
"12988",152,1,1,2
"12989",152,1,2,2
"12990",152,1,3,1
"12991",152,1,3,1
"12992",152,1,2,-2
"12993",152,1,3,1
"12994",152,1,3,1
"12995",152,1,2,2
"12996",152,1,3,2
"12997",152,1,3,1
"12998",152,1,3,1
"12999",152,1,2,1
"13000",152,1,1,1
"13001",152,1,3,1
"13002",152,1,1,1
"13003",152,1,3,1
"13004",152,1,3,3
"13005",152,1,2,1
"13006",152,1,3,1
"13007",152,1,3,3
"13008",152,1,3,3
"13009",152,1,3,1
"13010",152,1,3,1
"13011",152,1,3,1
"13012",152,1,3,2
"13013",152,1,1,1
"13014",152,1,3,1
"13015",152,1,1,2
"13016",152,1,3,1
"13017",152,1,2,1
"13018",152,1,3,1
"13019",152,1,3,3
"13020",152,1,3,1
"13021",152,1,3,3
"13022",152,1,3,3
"13023",152,1,3,3
"13024",152,1,1,2
"13025",152,1,3,1
"13026",152,1,2,1
"13027",152,1,3,3
"13028",152,1,3,2
"13029",152,1,3,1
"13030",152,1,3,1
"13031",152,1,3,1
"13032",152,1,3,3
"13033",152,1,3,3
"13034",152,1,3,2
"13035",152,1,3,3
"13036",152,1,2,1
"13037",152,1,2,2
"13038",152,1,3,1
"13039",152,1,1,1
"13040",152,1,3,1
"13041",152,1,3,1
"13042",152,1,3,3
"13043",152,1,3,2
"13044",152,1,3,3
"13045",152,1,2,1
"13046",152,1,3,1
"13047",152,1,3,3
"13048",152,1,3,1
"13049",152,1,2,1
"13050",152,1,2,2
"13051",152,1,2,2
"13052",152,1,2,1
"13053",152,1,3,1
"13054",152,1,1,1
"13055",152,1,1,1
"13056",152,1,3,1
"13057",152,1,2,3
"13058",152,1,3,2
"13059",152,1,3,1
"13060",152,1,2,1
"13061",152,1,1,1
"13062",152,1,3,1
"13063",152,1,3,1
"13064",152,1,3,3
"13065",152,1,1,1
"13066",152,1,3,3
"13067",152,1,2,1
"13068",152,1,2,1
"13069",152,1,3,1
"13070",152,1,-1,-1
"13071",152,1,-1,-1
"13072",152,1,2,1
"13073",152,1,1,1
"13074",152,1,3,2
"13075",152,1,3,1
"13076",152,1,3,2
"13077",152,1,3,3
"13078",152,1,1,1
"13079",152,1,2,2
"13080",152,1,1,1
"13081",152,1,3,3
"13082",152,1,3,1
"13083",152,1,2,-1
"13084",152,1,1,1
"13085",152,1,3,1
"13086",152,1,3,1
"13087",152,1,3,1
"13088",152,1,3,1
"13089",152,1,3,2
"13090",152,1,3,1
"13091",152,1,3,1
"13092",152,1,3,3
"13093",152,1,1,1
"13094",152,1,2,3
"13095",152,1,3,1
"13096",152,1,2,1
"13097",152,1,2,2
"13098",152,1,1,2
"13099",152,1,3,1
"13100",152,1,2,1
"13101",152,1,3,1
"13102",152,1,3,3
"13103",152,1,3,1
"13104",152,1,2,2
"13105",152,1,3,1
"13106",152,1,3,1
"13107",152,1,2,1
"13108",152,1,1,1
"13109",152,1,1,1
"13110",152,1,3,1
"13111",152,1,1,1
"13112",152,1,3,1
"13113",152,1,3,1
"13114",152,1,2,1
"13115",152,1,2,1
"13116",152,1,2,1
"13117",152,1,3,1
"13118",152,1,3,1
"13119",152,1,2,3
"13120",152,1,3,2
"13121",152,1,3,1
"13122",152,1,2,1
"13123",152,1,3,1
"13124",152,1,3,3
"13125",152,1,2,1
"13126",152,1,3,2
"13127",152,1,2,1
"13128",152,1,3,1
"13129",152,1,3,1
"13130",152,1,3,3
"13131",152,1,1,1
"13132",152,1,1,1
"13133",152,1,1,1
"13134",152,1,3,-1
"13135",152,1,3,1
"13136",152,1,2,1
"13137",152,1,2,1
"13138",152,1,1,1
"13139",152,1,3,1
"13140",152,1,3,2
"13141",152,1,2,1
"13142",152,1,3,2
"13143",152,1,3,1
"13144",152,1,3,1
"13145",152,1,3,1
"13146",152,1,3,1
"13147",152,1,3,1
"13148",152,1,2,1
"13149",152,1,3,2
"13150",152,1,2,2
"13151",152,1,1,1
"13152",152,1,3,3
"13153",152,1,3,3
"13154",152,1,1,1
"13155",152,1,2,2
"13156",152,1,1,1
"13157",152,1,3,1
"13158",152,1,1,2
"13159",152,1,3,3
"13160",152,1,2,2
"13161",152,1,2,1
"13162",152,1,3,3
"13163",152,1,3,1
"13164",152,1,3,1
"13165",152,1,3,2
"13166",152,1,3,1
"13167",152,1,2,3
"13168",152,1,1,1
"13169",152,1,2,1
"13170",152,1,2,1
"13171",152,1,1,1
"13172",152,1,3,1
"13173",152,1,3,1
"13174",152,1,3,1
"13175",152,1,2,1
"13176",152,1,1,1
"13177",152,1,1,1
"13178",152,1,3,1
"13179",152,1,1,1
"13180",152,1,3,2
"13181",152,1,3,2
"13182",152,1,3,1
"13183",152,1,3,1
"13184",152,1,2,1
"13185",152,1,3,1
"13186",152,1,2,1
"13187",152,1,1,1
"13188",152,1,3,1
"13189",152,1,3,1
"13190",152,1,3,1
"13191",152,1,2,1
"13192",152,1,3,3
"13193",152,1,2,3
"13194",152,1,3,1
"13195",152,1,3,1
"13196",152,1,3,1
"13197",152,1,3,1
"13198",152,1,2,1
"13199",152,1,3,3
"13200",152,1,3,1
"13201",152,1,2,1
"13202",152,1,3,1
"13203",152,1,2,2
"13204",152,1,3,1
"13205",152,1,3,2
"13206",152,1,2,2
"13207",152,1,3,1
"13208",152,1,2,2
"13209",152,1,2,1
"13210",152,1,3,1
"13211",152,1,2,1
"13212",152,1,3,1
"13213",152,1,3,3
"13214",152,1,2,3
"13215",152,1,3,1
"13216",152,1,1,1
"13217",152,1,3,1
"13218",152,1,1,1
"13219",152,1,1,1
"13220",152,1,3,1
"13221",152,1,1,2
"13222",152,1,3,1
"13223",152,1,2,2
"13224",152,1,2,1
"13225",152,1,1,1
"13226",152,1,2,1
"13227",152,1,3,1
"13228",152,1,3,1
"13229",152,1,1,1
"13230",152,1,3,2
"13231",152,1,3,1
"13232",152,1,3,1
"13233",152,1,3,3
"13234",152,1,1,2
"13235",152,1,3,3
"13236",152,1,1,1
"13237",152,1,1,1
"13238",152,1,3,3
"13239",152,1,3,1
"13240",152,1,2,2
"13241",152,1,2,1
"13242",152,1,3,1
"13243",152,1,2,2
"13244",152,1,3,3
"13245",152,1,3,1
"13246",152,1,3,1
"13247",152,1,3,1
"13248",152,1,3,1
"13249",152,1,3,1
"13250",152,1,1,2
"13251",152,1,2,3
"13252",152,1,3,1
"13253",152,1,2,1
"13254",152,1,3,3
"13255",152,1,3,1
"13256",152,1,3,1
"13257",152,1,2,-1
"13258",152,1,3,1
"13259",152,1,3,1
"13260",152,1,1,3
"13261",152,1,2,1
"13262",152,1,1,1
"13263",152,1,3,3
"13264",152,1,2,2
"13265",152,1,3,1
"13266",152,1,3,1
"13267",152,1,3,3
"13268",152,1,2,1
"13269",152,1,1,1
"13270",152,1,3,1
"13271",152,1,3,2
"13272",152,1,3,1
"13273",152,1,1,1
"13274",152,1,1,1
"13275",152,1,-1,1
"13276",152,1,1,1
"13277",152,1,1,1
"13278",152,1,2,1
"13279",152,1,2,1
"13280",152,1,1,1
"13281",152,1,3,1
"13282",152,1,2,1
"13283",152,1,3,3
"13284",152,1,3,3
"13285",152,1,1,-2
"13286",152,1,-1,1
"13287",152,1,3,3
"13288",152,1,3,1
"13289",152,1,1,1
"13290",152,1,3,3
"13291",152,1,3,3
"13292",152,1,2,-1
"13293",152,1,3,1
"13294",152,1,2,1
"13295",152,1,1,1
"13296",152,1,1,2
"13297",152,1,-1,1
"13298",152,1,3,1
"13299",152,1,3,1
"13300",152,1,2,1
"13301",152,1,1,1
"13302",152,1,3,1
"13303",152,1,2,2
"13304",152,1,2,1
"13305",152,1,2,2
"13306",152,1,-1,1
"13307",152,1,2,1
"13308",152,1,1,1
"13309",152,1,3,1
"13310",152,1,2,1
"13311",152,1,3,1
"13312",152,1,1,1
"13313",152,1,2,2
"13314",152,1,3,3
"13315",152,1,1,3
"13316",152,1,3,3
"13317",152,1,2,2
"13318",152,1,3,1
"13319",152,1,1,1
"13320",152,1,-1,-1
"13321",152,1,3,1
"13322",152,1,3,1
"13323",152,1,3,2
"13324",152,1,3,1
"13325",152,1,1,2
"13326",152,1,2,2
"13327",152,1,1,1
"13328",152,1,3,1
"13329",152,1,3,1
"13330",152,1,1,1
"13331",152,1,3,1
"13332",152,1,3,1
"13333",152,1,3,1
"13334",152,1,1,1
"13335",152,1,1,1
"13336",152,1,3,1
"13337",152,1,3,1
"13338",152,1,3,3
"13339",152,1,3,1
"13340",152,1,1,1
"13341",152,1,2,1
"13342",152,1,3,1
"13343",152,1,1,1
"13344",152,1,2,1
"13345",152,1,3,1
"13346",152,1,3,1
"13347",152,1,3,1
"13348",152,1,2,2
"13349",152,1,3,2
"13350",152,1,3,1
"13351",152,1,3,1
"13352",152,1,3,1
"13353",152,1,3,1
"13354",152,1,3,2
"13355",152,1,3,1
"13356",152,1,3,1
"13357",152,1,2,1
"13358",152,1,3,3
"13359",152,1,1,1
"13360",152,1,3,1
"13361",152,1,2,2
"13362",152,1,3,2
"13363",152,1,2,1
"13364",152,1,1,1
"13365",152,1,3,1
"13366",152,1,3,1
"13367",152,1,2,2
"13368",152,1,3,1
"13369",152,1,1,1
"13370",152,1,2,2
"13371",152,1,3,1
"13372",152,1,3,3
"13373",152,1,2,1
"13374",152,1,1,1
"13375",152,1,3,1
"13376",152,1,2,2
"13377",152,1,2,2
"13378",152,1,2,1
"13379",152,1,1,1
"13380",152,1,1,1
"13381",152,1,3,1
"13382",152,1,3,1
"13383",152,1,2,1
"13384",152,1,1,1
"13385",152,1,2,1
"13386",152,1,3,1
"13387",152,1,3,3
"13388",152,1,2,2
"13389",152,1,3,3
"13390",152,1,1,1
"13391",152,1,2,1
"13392",152,1,2,1
"13393",152,1,3,3
"13394",152,1,3,1
"13395",152,1,1,1
"13396",152,1,3,1
"13397",152,1,2,1
"13398",152,1,3,1
"13399",152,1,2,2
"13400",152,1,3,1
"13401",152,1,2,2
"13402",152,1,3,1
"13403",152,1,1,1
"13404",152,1,3,1
"13405",152,1,3,1
"13406",152,1,3,1
"13407",152,1,1,1
"13408",152,1,3,1
"13409",152,1,1,1
"13410",152,1,2,1
"13411",152,1,3,2
"13412",152,1,1,1
"13413",152,1,3,1
"13414",152,1,3,2
"13415",152,1,3,1
"13416",152,1,3,1
"13417",152,1,3,2
"13418",152,1,3,1
"13419",152,1,-1,-1
"13420",152,1,3,1
"13421",152,1,3,1
"13422",152,1,3,1
"13423",152,1,3,3
"13424",152,1,2,1
"13425",152,1,1,2
"13426",152,1,3,2
"13427",152,1,3,1
"13428",152,1,3,1
"13429",152,1,2,1
"13430",152,1,2,1
"13431",152,1,3,1
"13432",152,1,3,1
"13433",152,1,3,1
"13434",152,1,2,1
"13435",152,1,3,1
"13436",152,1,2,3
"13437",152,1,2,3
"13438",152,1,3,1
"13439",152,1,1,2
"13440",152,1,3,3
"13441",152,1,1,2
"13442",152,1,3,1
"13443",152,1,3,3
"13444",152,1,1,1
"13445",152,1,1,1
"13446",152,1,1,1
"13447",152,1,2,1
"13448",152,1,1,1
"13449",152,1,2,1
"13450",152,1,3,1
"13451",152,1,1,1
"13452",152,1,3,1
"13453",152,1,3,1
"13454",152,1,1,3
"13455",152,1,3,2
"13456",152,1,3,1
"13457",152,1,2,1
"13458",152,1,1,-1
"13459",152,1,1,1
"13460",152,1,3,3
"13461",152,1,3,1
"13462",152,1,3,3
"13463",152,1,3,3
"13464",152,1,3,1
"13465",152,1,3,-1
"13466",152,1,2,2
"13467",152,1,1,1
"13468",152,1,2,3
"13469",152,1,1,1
"13470",152,1,2,3
"13471",152,1,3,1
"13472",152,1,2,2
"13473",152,1,3,3
"13474",152,1,2,1
"13475",152,1,3,3
"13476",152,1,1,1
"13477",152,1,3,2
"13478",152,1,1,1
"13479",152,1,1,1
"13480",152,1,3,1
"13481",152,1,3,2
"13482",152,1,3,3
"13483",152,1,3,1
"13484",152,1,3,1
"13485",152,1,3,1
"13486",152,1,3,3
"13487",152,1,3,2
"13488",152,1,3,1
"13489",152,1,3,1
"13490",152,1,2,1
"13491",152,1,3,3
"13492",152,1,3,2
"13493",152,1,3,1
"13494",152,1,3,1
"13495",152,1,3,1
"13496",152,1,3,1
"13497",152,1,3,1
"13498",152,1,2,1
"13499",152,1,3,1
"13500",152,1,3,1
"13501",152,1,3,1
"13502",152,1,3,2
"13503",152,1,3,1
"13504",152,1,1,1
"13505",152,1,2,1
"13506",152,1,3,1
"13507",152,1,2,1
"13508",152,1,3,1
"13509",152,1,3,1
"13510",152,1,3,1
"13511",152,1,3,1
"13512",152,1,2,1
"13513",152,1,2,1
"13514",152,1,3,3
"13515",152,1,2,1
"13516",152,1,3,1
"13517",152,1,3,1
"13518",152,1,2,2
"13519",152,1,3,1
"13520",152,1,3,1
"13521",152,1,-1,-1
"13522",152,1,1,1
"13523",152,1,3,1
"13524",152,1,1,2
"13525",152,1,2,2
"13526",152,1,3,2
"13527",152,1,2,2
"13528",152,1,3,1
"13529",152,1,2,1
"13530",152,1,-1,-1
"13531",152,1,3,1
"13532",152,1,3,2
"13533",152,1,2,1
"13534",152,1,2,2
"13535",152,1,3,1
"13536",152,1,3,1
"13537",152,1,3,1
"13538",152,1,2,1
"13539",152,1,3,1
"13540",152,1,1,1
"13541",152,1,3,1
"13542",152,1,1,1
"13543",156,0.608800952139287,1,1
"13544",156,1.21560563038379,3,1
"13545",156,0.75860606331505,1,1
"13546",156,0.552095490406622,1,1
"13547",156,0.552095490406622,3,1
"13548",156,1.25076535899091,1,1
"13549",156,1.21560563038379,3,1
"13550",156,0.868381549832276,1,1
"13551",156,0.796515755218439,1,1
"13552",156,1.88559522892154,1,1
"13553",156,0.604487910144056,3,1
"13554",156,0.552095490406622,1,1
"13555",156,0.75860606331505,1,1
"13556",156,0.604487910144056,2,2
"13557",156,0.534681288500754,1,2
"13558",156,0.534681288500754,2,1
"13559",156,0.604487910144056,3,3
"13560",156,0.604487910144056,3,2
"13561",156,0.75860606331505,3,2
"13562",156,1.0204836781153,2,1
"13563",156,1.53584791958279,3,2
"13564",156,1.21560563038379,3,2
"13565",156,0.552095490406622,3,1
"13566",156,0.868381549832276,3,1
"13567",156,0.75860606331505,1,2
"13568",156,0.560732570451435,2,-1
"13569",156,0.748482334541077,3,1
"13570",156,0.748482334541077,3,2
"13571",156,1.88559522892154,-1,1
"13572",156,0.75860606331505,1,2
"13573",156,1.68539364391113,2,2
"13574",156,0.748482334541077,3,1
"13575",156,1.88559522892154,2,2
"13576",156,0.75860606331505,2,1
"13577",156,0.608800952139287,1,1
"13578",156,0.868381549832276,3,1
"13579",156,1.88559522892154,2,2
"13580",156,0.748482334541077,2,1
"13581",156,0.929293155580802,3,1
"13582",156,0.748482334541077,1,2
"13583",156,0.748482334541077,3,1
"13584",156,0.608800952139287,1,1
"13585",156,0.796515755218439,2,1
"13586",156,1.26691997956405,1,1
"13587",156,0.75860606331505,1,1
"13588",156,1.21560563038379,2,1
"13589",156,1.21560563038379,1,1
"13590",156,0.604487910144056,3,1
"13591",156,0.929293155580802,2,2
"13592",156,0.796515755218439,3,1
"13593",156,1.88559522892154,1,1
"13594",156,1.88559522892154,1,1
"13595",156,0.796515755218439,1,1
"13596",156,0.552095490406622,1,1
"13597",156,0.868381549832276,1,1
"13598",156,0.604487910144056,3,1
"13599",156,0.929293155580802,1,1
"13600",156,0.604487910144056,3,1
"13601",156,1.76399672327849,1,1
"13602",156,0.560732570451435,2,1
"13603",156,0.560732570451435,1,1
"13604",156,1.88559522892154,1,1
"13605",156,1.76399672327849,3,3
"13606",156,0.534681288500754,3,1
"13607",156,1.26691997956405,3,2
"13608",156,0.796515755218439,1,1
"13609",156,0.560732570451435,1,1
"13610",156,0.748482334541077,3,3
"13611",156,0.560732570451435,1,1
"13612",156,0.604487910144056,3,1
"13613",156,0.929293155580802,3,1
"13614",156,0.929293155580802,3,3
"13615",156,0.835673250114795,3,1
"13616",156,0.560732570451435,3,2
"13617",156,0.552095490406622,1,2
"13618",156,0.560732570451435,3,2
"13619",156,0.748482334541077,3,1
"13620",156,1.68539364391113,2,3
"13621",156,0.552095490406622,3,1
"13622",156,1.88559522892154,3,1
"13623",156,0.835673250114795,1,1
"13624",156,1.0204836781153,3,2
"13625",156,1.21560563038379,3,2
"13626",156,1.68539364391113,3,1
"13627",156,1.21560563038379,1,1
"13628",156,1.26691997956405,1,1
"13629",156,1.26691997956405,3,3
"13630",156,1.88559522892154,3,-1
"13631",156,0.868381549832276,3,1
"13632",156,0.534681288500754,3,1
"13633",156,0.560732570451435,1,1
"13634",156,1.21560563038379,1,1
"13635",156,0.560732570451435,3,1
"13636",156,0.929293155580802,3,1
"13637",156,1.21560563038379,3,3
"13638",156,1.26691997956405,3,1
"13639",156,1.26691997956405,3,1
"13640",156,1.88559522892154,1,2
"13641",156,1.25076535899091,3,2
"13642",156,1.21560563038379,1,1
"13643",156,0.560732570451435,3,3
"13644",156,1.68539364391113,3,1
"13645",156,0.796515755218439,3,1
"13646",156,1.26691997956405,3,2
"13647",156,1.88559522892154,1,1
"13648",156,0.75860606331505,3,2
"13649",156,1.88559522892154,1,1
"13650",156,1.68539364391113,1,1
"13651",156,1.68539364391113,3,2
"13652",156,1.21560563038379,3,1
"13653",156,0.870394410331707,3,1
"13654",156,1.88559522892154,1,1
"13655",156,0.835673250114795,3,3
"13656",156,0.929293155580802,2,1
"13657",156,1.21560563038379,1,1
"13658",156,0.552095490406622,2,1
"13659",156,0.929293155580802,3,2
"13660",156,1.68539364391113,3,2
"13661",156,0.534681288500754,1,1
"13662",156,0.868381549832276,1,1
"13663",156,1.25076535899091,1,1
"13664",156,1.53584791958279,1,1
"13665",156,1.26691997956405,1,1
"13666",156,1.25076535899091,1,1
"13667",156,1.25076535899091,3,3
"13668",156,1.88559522892154,3,1
"13669",156,1.21560563038379,3,1
"13670",156,0.604487910144056,3,3
"13671",156,0.560732570451435,3,1
"13672",156,0.748482334541077,2,3
"13673",156,1.26691997956405,3,3
"13674",156,1.53584791958279,1,1
"13675",156,1.26691997956405,2,1
"13676",156,0.534681288500754,1,1
"13677",156,1.88559522892154,1,1
"13678",156,1.76399672327849,1,2
"13679",156,0.868381549832276,1,2
"13680",156,0.560732570451435,3,1
"13681",156,1.68539364391113,3,3
"13682",156,0.929293155580802,3,3
"13683",156,1.26691997956405,1,1
"13684",156,1.88559522892154,1,1
"13685",156,0.868381549832276,1,1
"13686",156,0.868381549832276,1,1
"13687",156,0.604487910144056,1,1
"13688",156,0.748482334541077,2,2
"13689",156,1.06391026407822,-1,-1
"13690",156,1.21560563038379,3,1
"13691",156,1.68539364391113,3,3
"13692",156,0.835673250114795,1,1
"13693",156,1.53584791958279,1,1
"13694",156,1.26691997956405,3,1
"13695",156,0.796515755218439,3,3
"13696",156,0.75860606331505,1,1
"13697",156,1.26691997956405,2,1
"13698",156,0.929293155580802,2,1
"13699",156,0.868381549832276,1,1
"13700",156,1.68539364391113,3,2
"13701",156,0.748482334541077,3,2
"13702",156,1.25076535899091,1,1
"13703",156,0.929293155580802,1,1
"13704",156,0.796515755218439,1,1
"13705",156,0.796515755218439,1,1
"13706",156,1.26691997956405,1,1
"13707",156,1.21560563038379,3,2
"13708",156,0.707459820317687,3,1
"13709",156,0.748482334541077,3,2
"13710",156,0.552095490406622,1,1
"13711",156,1.51435632961509,3,1
"13712",156,1.21560563038379,3,3
"13713",156,0.748482334541077,3,2
"13714",156,1.26691997956405,1,1
"13715",156,0.534681288500754,1,1
"13716",156,1.53584791958279,3,2
"13717",156,1.21560563038379,3,-1
"13718",156,0.75860606331505,1,1
"13719",156,0.534681288500754,2,1
"13720",156,1.51435632961509,2,1
"13721",156,0.560732570451435,1,1
"13722",156,1.68539364391113,3,1
"13723",156,1.68539364391113,2,1
"13724",156,1.88559522892154,1,1
"13725",156,0.835673250114795,1,1
"13726",156,1.26691997956405,1,1
"13727",156,0.560732570451435,1,3
"13728",156,1.26691997956405,1,2
"13729",156,0.560732570451435,3,1
"13730",156,0.552095490406622,3,3
"13731",156,1.21560563038379,1,1
"13732",156,0.560732570451435,3,1
"13733",156,0.560732570451435,3,3
"13734",156,0.868381549832276,3,1
"13735",156,0.868381549832276,1,1
"13736",156,0.604487910144056,3,1
"13737",156,0.560732570451435,1,1
"13738",156,0.748482334541077,1,1
"13739",156,0.835673250114795,1,1
"13740",156,0.796515755218439,1,1
"13741",156,1.26691997956405,1,1
"13742",156,1.06391026407822,2,2
"13743",156,0.796515755218439,1,1
"13744",156,0.868381549832276,1,1
"13745",156,0.707459820317687,3,3
"13746",156,0.604487910144056,3,2
"13747",156,0.552095490406622,1,1
"13748",156,0.796515755218439,1,1
"13749",156,0.835673250114795,1,1
"13750",156,0.796515755218439,1,1
"13751",156,0.929293155580802,2,1
"13752",156,1.25076535899091,1,3
"13753",156,1.21560563038379,3,1
"13754",156,0.748482334541077,2,1
"13755",156,0.560732570451435,1,1
"13756",156,0.604487910144056,1,1
"13757",156,0.552095490406622,1,1
"13758",156,0.835673250114795,1,1
"13759",156,1.26691997956405,1,1
"13760",156,1.68539364391113,-1,-1
"13761",156,0.796515755218439,1,1
"13762",156,1.88559522892154,-1,-1
"13763",156,0.929293155580802,2,1
"13764",156,0.707459820317687,3,3
